 # Tag              Time [sec]                Mass [g]             posx [code]             posy [code]             velx [code]             vely [code]             accx [code]             accy [code]
     2      0.103122720000E+09      0.397800000000E+34      0.160102950986E+14      0.966665766188E+13      0.447558647604E+06     -0.757805879885E+06      0.659090605124E-01      0.000000000000E+00
     2      0.103753440000E+09      0.397800000000E+34      0.162889890090E+14      0.918652660677E+13      0.424687704783E+06     -0.771384285188E+06      0.659090605124E-01      0.000000000000E+00
     2      0.104384160000E+09      0.397800000000E+34      0.165531944723E+14      0.869793860317E+13      0.401420221561E+06     -0.784279715046E+06      0.659090605124E-01      0.000000000000E+00
     2      0.105014880000E+09      0.397800000000E+34      0.168026644358E+14      0.820132627174E+13      0.377775656149E+06     -0.796480528244E+06      0.659090605124E-01      0.000000000000E+00
     2      0.105645600000E+09      0.397800000000E+34      0.170371641790E+14      0.769712949973E+13      0.353773843130E+06     -0.807975567759E+06      0.659090605124E-01      0.000000000000E+00
     2      0.106276320000E+09      0.397800000000E+34      0.172564715499E+14      0.718579513320E+13      0.329434986203E+06     -0.818754175785E+06      0.659090605124E-01      0.000000000000E+00
     2      0.106907040000E+09      0.397800000000E+34      0.174603771969E+14      0.666777665982E+13      0.304779650189E+06     -0.828806209011E+06      0.659090605124E-01      0.000000000000E+00
     2      0.107537760000E+09      0.397800000000E+34      0.176486847948E+14      0.614353388187E+13      0.279828752280E+06     -0.838122054107E+06      0.659090605124E-01      0.000000000000E+00
     2      0.108168480000E+09      0.397800000000E+34      0.178212112658E+14      0.561353257953E+13      0.254603552470E+06     -0.846692643388E+06      0.659090605124E-01      0.000000000000E+00
     2      0.108799200000E+09      0.397800000000E+34      0.179777869939E+14      0.507824416427E+13      0.229125643156E+06     -0.854509470605E+06      0.659090605124E-01      0.000000000000E+00
     2      0.109429920000E+09      0.397800000000E+34      0.181182560331E+14      0.453814532221E+13      0.203416937874E+06     -0.861564606824E+06      0.659090605124E-01      0.000000000000E+00
     2      0.110060640000E+09      0.397800000000E+34      0.182424763079E+14      0.399371764747E+13      0.177499659122E+06     -0.867850716339E+06      0.659090605124E-01      0.000000000000E+00
     2      0.110691360000E+09      0.397800000000E+34      0.183503198061E+14      0.344544726555E+13      0.151396325278E+06     -0.873361072570E+06      0.659090605124E-01      0.000000000000E+00
     2      0.111322080000E+09      0.397800000000E+34      0.184416727635E+14      0.289382444662E+13      0.125129736547E+06     -0.878089573893E+06      0.659090605124E-01      0.000000000000E+00
     2      0.111952800000E+09      0.397800000000E+34      0.185164358388E+14      0.233934320885E+13      0.987229599495E+05     -0.882030759343E+06      0.659090605124E-01      0.000000000000E+00
     2      0.112583520000E+09      0.397800000000E+34      0.185745242799E+14      0.178250091190E+13      0.721993133201E+05     -0.885179824126E+06      0.659090605124E-01      0.000000000000E+00
     2      0.113214240000E+09      0.397800000000E+34      0.186158680795E+14      0.122379784063E+13      0.455823482929E+05     -0.887532634891E+06      0.659090605124E-01      0.000000000000E+00
     2      0.113844960000E+09      0.397800000000E+34      0.186404121191E+14      0.663736779228E+12      0.188958322778E+05     -0.889085744685E+06      0.659090605124E-01      0.000000000000E+00
     2      0.114475680000E+09      0.397800000000E+34      0.186481163029E+14      0.102822575999E+12     -0.783627059054E+04     -0.889836407529E+06      0.659090605124E-01      0.000000000000E+00
     2      0.115106400000E+09      0.397800000000E+34      0.186389556783E+14     -0.458438301028E+12     -0.345898195301E+05     -0.889782592546E+06      0.659090605124E-01      0.000000000000E+00
     2      0.115737120000E+09      0.397800000000E+34      0.186129205442E+14     -0.101953821729E+13     -0.613405182163E+05     -0.888922997580E+06      0.659090605124E-01      0.000000000000E+00
     2      0.116367840000E+09      0.397800000000E+34      0.185700165456E+14     -0.157996883337E+13     -0.880639369079E+05     -0.887257062214E+06      0.659090605124E-01      0.000000000000E+00
     2      0.116998560000E+09      0.397800000000E+34      0.185102647540E+14     -0.213922157484E+13     -0.114735535584E+06     -0.884784980140E+06      0.659090605124E-01      0.000000000000E+00
     2      0.117629280000E+09      0.397800000000E+34      0.184337017336E+14     -0.269678810973E+13     -0.141330688076E+06     -0.881507710785E+06      0.659090605124E-01      0.000000000000E+00
     2      0.118260000000E+09      0.397800000000E+34      0.183403795913E+14     -0.325216083322E+13     -0.167824707181E+06     -0.877426990137E+06      0.659090605124E-01      0.000000000000E+00
     2      0.118890720000E+09      0.397800000000E+34      0.182303660113E+14     -0.380483335908E+13     -0.194192870716E+06     -0.872545340686E+06      0.659090605124E-01      0.000000000000E+00
     2      0.119521440000E+09      0.397800000000E+34      0.181037442728E+14     -0.435430101715E+13     -0.220410448503E+06     -0.866866080408E+06      0.659090605124E-01      0.000000000000E+00
     2      0.120152160000E+09      0.397800000000E+34      0.179606132510E+14     -0.490006135638E+13     -0.246452730230E+06     -0.860393330727E+06      0.659090605124E-01      0.000000000000E+00
     2      0.120782880000E+09      0.397800000000E+34      0.178010873998E+14     -0.544161465269E+13     -0.272295054154E+06     -0.853132023371E+06      0.659090605124E-01      0.000000000000E+00
     2      0.121413600000E+09      0.397800000000E+34      0.176252967166E+14     -0.597846442105E+13     -0.297912836606E+06     -0.845087906059E+06      0.659090605124E-01      0.000000000000E+00
     2      0.122044320000E+09      0.397800000000E+34      0.174333866883E+14     -0.651011793079E+13     -0.323281602228E+06     -0.836267546951E+06      0.659090605124E-01      0.000000000000E+00
     2      0.122675040000E+09      0.397800000000E+34      0.172255182182E+14     -0.703608672371E+13     -0.348377014898E+06     -0.826678337791E+06      0.659090605124E-01      0.000000000000E+00
     2      0.123305760000E+09      0.397800000000E+34      0.170018675333E+14     -0.755588713384E+13     -0.373174909273E+06     -0.816328495680E+06      0.659090605124E-01      0.000000000000E+00
     2      0.123936480000E+09      0.397800000000E+34      0.167626260713E+14     -0.806904080808E+13     -0.397651322879E+06     -0.805227063419E+06      0.659090605124E-01      0.000000000000E+00
     2      0.124567200000E+09      0.397800000000E+34      0.165080003478E+14     -0.857507522692E+13     -0.421782528679E+06     -0.793383908375E+06      0.659090605124E-01      0.000000000000E+00
     2      0.125197920000E+09      0.397800000000E+34      0.162382118025E+14     -0.907352422412E+13     -0.445545068035E+06     -0.780809719794E+06      0.659090605124E-01      0.000000000000E+00
     2      0.125828640000E+09      0.397800000000E+34      0.159534966246E+14     -0.956392850449E+13     -0.468915783977E+06     -0.767516004542E+06      0.659090605124E-01      0.000000000000E+00
     2      0.126459360000E+09      0.397800000000E+34      0.156541055574E+14     -0.100458361587E+14     -0.491871854697E+06     -0.753515081216E+06      0.659090605124E-01      0.000000000000E+00
     2      0.127090080000E+09      0.397800000000E+34      0.153403036815E+14     -0.105188031741E+14     -0.514390827167E+06     -0.738820072580E+06      0.659090605124E-01      0.000000000000E+00
     2      0.127720800000E+09      0.397800000000E+34      0.150123701770E+14     -0.109823939407E+14     -0.536450650792E+06     -0.723444896320E+06      0.659090605124E-01      0.000000000000E+00
     2      0.128351520000E+09      0.397800000000E+34      0.146705980643E+14     -0.114361817506E+14     -0.558029710988E+06     -0.707404254068E+06      0.659090605124E-01      0.000000000000E+00
     2      0.128982240000E+09      0.397800000000E+34      0.143152939237E+14     -0.118797492907E+14     -0.579106862589E+06     -0.690713618692E+06      0.659090605124E-01      0.000000000000E+00
     2      0.129612960000E+09      0.397800000000E+34      0.139467775946E+14     -0.123126891269E+14     -0.599661462975E+06     -0.673389219834E+06      0.659090605124E-01      0.000000000000E+00
     2      0.130243680000E+09      0.397800000000E+34      0.135653818527E+14     -0.127346041790E+14     -0.619673404803E+06     -0.655448027701E+06      0.659090605124E-01      0.000000000000E+00
     2      0.130874400000E+09      0.397800000000E+34      0.131714520675E+14     -0.131451081848E+14     -0.639123148254E+06     -0.636907735096E+06      0.659090605124E-01      0.000000000000E+00
     2      0.131505120000E+09      0.397800000000E+34      0.127653458397E+14     -0.135438261530E+14     -0.657991752655E+06     -0.617786737726E+06      0.659090605124E-01      0.000000000000E+00
     2      0.132135840000E+09      0.397800000000E+34      0.123474326180E+14     -0.139303948030E+14     -0.676260907394E+06     -0.598104112776E+06      0.659090605124E-01      0.000000000000E+00
     2      0.132766560000E+09      0.397800000000E+34      0.119180932969E+14     -0.143044629917E+14     -0.693912961999E+06     -0.577879595807E+06      0.659090605124E-01      0.000000000000E+00
     2      0.133397280000E+09      0.397800000000E+34      0.114777197961E+14     -0.146656921242E+14     -0.710930955273E+06     -0.557133555992E+06      0.659090605124E-01      0.000000000000E+00
     2      0.134028000000E+09      0.397800000000E+34      0.110267146208E+14     -0.150137565497E+14     -0.727298643388E+06     -0.535886969739E+06      0.659090605124E-01      0.000000000000E+00
     2      0.134658720000E+09      0.397800000000E+34      0.105654904053E+14     -0.153483439404E+14     -0.743000526818E+06     -0.514161392758E+06      0.659090605124E-01      0.000000000000E+00
     2      0.135289440000E+09      0.397800000000E+34      0.100944694394E+14     -0.156691556516E+14     -0.758021876020E+06     -0.491978930634E+06      0.659090605124E-01      0.000000000000E+00
     2      0.135920160000E+09      0.397800000000E+34      0.961408317872E+13     -0.159759070644E+14     -0.772348755757E+06     -0.469362207952E+06      0.659090605124E-01      0.000000000000E+00
     2      0.136550880000E+09      0.397800000000E+34      0.912477174009E+13     -0.162683279076E+14     -0.785968047966E+06     -0.446334336081E+06      0.659090605124E-01      0.000000000000E+00
     2      0.137181600000E+09      0.397800000000E+34      0.862698338283E+13     -0.165461625597E+14     -0.798867473089E+06     -0.422918879670E+06      0.659090605124E-01      0.000000000000E+00
     2      0.137812320000E+09      0.397800000000E+34      0.812117397664E+13     -0.168091703293E+14     -0.811035609774E+06     -0.399139821963E+06      0.659090605124E-01      0.000000000000E+00
     2      0.138443040000E+09      0.397800000000E+34      0.760780645738E+13     -0.170571257134E+14     -0.822461912871E+06     -0.375021529019E+06      0.659090605124E-01      0.000000000000E+00
     2      0.139073760000E+09      0.397800000000E+34      0.708735027186E+13     -0.172898186332E+14     -0.833136729653E+06     -0.350588712941E+06      0.659090605124E-01      0.000000000000E+00
     2      0.139704480000E+09      0.397800000000E+34      0.656028081259E+13     -0.175070546466E+14     -0.843051314190E+06     -0.325866394220E+06      0.659090605124E-01      0.000000000000E+00
     2      0.140335200000E+09      0.397800000000E+34      0.602707884382E+13     -0.177086551363E+14     -0.852197839822E+06     -0.300879863309E+06      0.659090605124E-01      0.000000000000E+00
     2      0.140965920000E+09      0.397800000000E+34      0.548822991999E+13     -0.178944574744E+14     -0.860569409684E+06     -0.275654641527E+06      0.659090605124E-01      0.000000000000E+00
     2      0.141596640000E+09      0.397800000000E+34      0.494422379788E+13     -0.180643151613E+14     -0.868160065235E+06     -0.250216441442E+06      0.659090605124E-01      0.000000000000E+00
     2      0.142227360000E+09      0.397800000000E+34      0.439555384368E+13     -0.182180979404E+14     -0.874964792765E+06     -0.224591126818E+06      0.659090605124E-01      0.000000000000E+00
     2      0.142858080000E+09      0.397800000000E+34      0.384271643626E+13     -0.183556918870E+14     -0.880979527846E+06     -0.198804672283E+06      0.659090605124E-01      0.000000000000E+00
     2      0.143488800000E+09      0.397800000000E+34      0.328621036803E+13     -0.184769994715E+14     -0.886201157718E+06     -0.172883122822E+06      0.659090605124E-01      0.000000000000E+00
     2      0.144119520000E+09      0.397800000000E+34      0.272653624452E+13     -0.185819395981E+14     -0.890627521610E+06     -0.146852553234E+06      0.659090605124E-01      0.000000000000E+00
     2      0.144750240000E+09      0.397800000000E+34      0.216419588416E+13     -0.186704476167E+14     -0.894257408975E+06     -0.120739027675E+06      0.659090605124E-01      0.000000000000E+00
     2      0.145380960000E+09      0.397800000000E+34      0.159969171949E+13     -0.187424753097E+14     -0.897090555682E+06     -0.945685594097E+05      0.659090605124E-01      0.000000000000E+00
     2      0.146011680000E+09      0.397800000000E+34      0.103352620105E+13     -0.187979908542E+14     -0.899127638160E+06     -0.683670709064E+05      0.659090605124E-01      0.000000000000E+00
     2      0.146642400000E+09      0.397800000000E+34      0.466201205331E+12     -0.188369787577E+14     -0.900370265531E+06     -0.421603543892E+05      0.659090605124E-01      0.000000000000E+00
     2      0.147273120000E+09      0.397800000000E+34     -0.101782552023E+12     -0.188594397707E+14     -0.900820969776E+06     -0.159740329716E+05      0.659090605124E-01      0.000000000000E+00
     2      0.147903840000E+09      0.397800000000E+34     -0.669926096502E+12     -0.188653907731E+14     -0.900483193971E+06      0.101664775130E+05      0.659090605124E-01      0.000000000000E+00
     2      0.148534560000E+09      0.397800000000E+34     -0.123773276730E+13     -0.188548646383E+14     -0.899361278655E+06      0.362360058703E+05      0.659090605124E-01      0.000000000000E+00
     2      0.149165280000E+09      0.397800000000E+34     -0.180470878099E+13     -0.188279100725E+14     -0.897460446373E+06      0.622096619864E+05      0.659090605124E-01      0.000000000000E+00
     2      0.149796000000E+09      0.397800000000E+34     -0.237036378518E+13     -0.187845914322E+14     -0.894786784497E+06      0.880628722481E+05      0.659090605124E-01      0.000000000000E+00
     2      0.150426720000E+09      0.397800000000E+34     -0.293421140110E+13     -0.187249885189E+14     -0.891347226356E+06      0.113771413846E+06      0.659090605124E-01      0.000000000000E+00
     2      0.151057440000E+09      0.397800000000E+34     -0.349576975394E+13     -0.186491963527E+14     -0.887149530797E+06      0.139311447865E+06      0.659090605124E-01      0.000000000000E+00
     2      0.151688160000E+09      0.397800000000E+34     -0.405456199016E+13     -0.185573249252E+14     -0.882202260230E+06      0.164659551087E+06      0.659090605124E-01      0.000000000000E+00
     2      0.152318880000E+09      0.397800000000E+34     -0.461011678069E+13     -0.184494989321E+14     -0.876514757278E+06      0.189792746417E+06      0.659090605124E-01      0.000000000000E+00
     2      0.152949600000E+09      0.397800000000E+34     -0.516196880914E+13     -0.183258574875E+14     -0.870097120098E+06      0.214688531869E+06      0.659090605124E-01      0.000000000000E+00
     2      0.153580320000E+09      0.397800000000E+34     -0.570965924434E+13     -0.181865538198E+14     -0.862960176504E+06      0.239324908051E+06      0.659090605124E-01      0.000000000000E+00
     2      0.154211040000E+09      0.397800000000E+34     -0.625273619634E+13     -0.180317549504E+14     -0.855115456959E+06      0.263680404083E+06      0.659090605124E-01      0.000000000000E+00
     2      0.154841760000E+09      0.397800000000E+34     -0.679075515514E+13     -0.178616413567E+14     -0.846575166583E+06      0.287734101912E+06      0.659090605124E-01      0.000000000000E+00
     2      0.155472480000E+09      0.397800000000E+34     -0.732327941176E+13     -0.176764066196E+14     -0.837352156238E+06      0.311465658982E+06      0.659090605124E-01      0.000000000000E+00
     2      0.156103200000E+09      0.397800000000E+34     -0.784988046085E+13     -0.174762570571E+14     -0.827459892839E+06      0.334855329222E+06      0.659090605124E-01      0.000000000000E+00
     2      0.156733920000E+09      0.397800000000E+34     -0.837013838443E+13     -0.172614113452E+14     -0.816912428975E+06      0.357883982327E+06      0.659090605124E-01      0.000000000000E+00
     2      0.157364640000E+09      0.397800000000E+34     -0.888364221651E+13     -0.170321001266E+14     -0.805724371949E+06      0.380533121327E+06      0.659090605124E-01      0.000000000000E+00
     2      0.157995360000E+09      0.397800000000E+34     -0.938999028796E+13     -0.167885656084E+14     -0.793910852362E+06      0.402784898425E+06      0.659090605124E-01      0.000000000000E+00
     2      0.158626080000E+09      0.397800000000E+34     -0.988879055157E+13     -0.165310611509E+14     -0.781487492328E+06      0.424622129101E+06      0.659090605124E-01      0.000000000000E+00
     2      0.159256800000E+09      0.397800000000E+34     -0.103796608870E+14     -0.162598508467E+14     -0.768470373438E+06      0.446028304497E+06      0.659090605124E-01      0.000000000000E+00
     2      0.159887520000E+09      0.397800000000E+34     -0.108622293857E+14     -0.159752090932E+14     -0.754876004569E+06      0.466987602089E+06      0.659090605124E-01      0.000000000000E+00
     2      0.160518240000E+09      0.397800000000E+34     -0.113361346149E+14     -0.156774201580E+14     -0.740721289640E+06      0.487484894663E+06      0.659090605124E-01      0.000000000000E+00
     2      0.161148960000E+09      0.397800000000E+34     -0.118010258622E+14     -0.153667777391E+14     -0.726023495412E+06      0.507505757629E+06      0.659090605124E-01      0.000000000000E+00
     2      0.161779680000E+09      0.397800000000E+34     -0.122565633589E+14     -0.150435845210E+14     -0.710800219424E+06      0.527036474695E+06      0.659090605124E-01      0.000000000000E+00
     2      0.162410400000E+09      0.397800000000E+34     -0.127024184840E+14     -0.147081517272E+14     -0.695069358158E+06      0.546064041940E+06      0.659090605124E-01      0.000000000000E+00
     2      0.163041120000E+09      0.397800000000E+34     -0.131382739473E+14     -0.143607986703E+14     -0.678849075514E+06      0.564576170333E+06      0.659090605124E-01      0.000000000000E+00
     2      0.163671840000E+09      0.397800000000E+34     -0.135638239538E+14     -0.140018523009E+14     -0.662157771676E+06      0.582561286738E+06      0.659090605124E-01      0.000000000000E+00
     2      0.164302560000E+09      0.397800000000E+34     -0.139787743471E+14     -0.136316467562E+14     -0.645014052448E+06      0.600008533454E+06      0.659090605124E-01      0.000000000000E+00
     2      0.164933280000E+09      0.397800000000E+34     -0.143828427350E+14     -0.132505229091E+14     -0.627436699129E+06      0.616907766353E+06      0.659090605124E-01      0.000000000000E+00
     2      0.165564000000E+09      0.397800000000E+34     -0.147757585950E+14     -0.128588279182E+14     -0.609444638997E+06      0.633249551665E+06      0.659090605124E-01      0.000000000000E+00
     2      0.166194720000E+09      0.397800000000E+34     -0.151572633620E+14     -0.124569147808E+14     -0.591056916453E+06      0.649025161470E+06      0.659090605124E-01      0.000000000000E+00
     2      0.166825440000E+09      0.397800000000E+34     -0.155271104980E+14     -0.120451418884E+14     -0.572292664898E+06      0.664226567969E+06      0.659090605124E-01      0.000000000000E+00
     2      0.167456160000E+09      0.397800000000E+34     -0.158850655432E+14     -0.116238725862E+14     -0.553171079372E+06      0.678846436586E+06      0.659090605124E-01      0.000000000000E+00
     2      0.168086880000E+09      0.397800000000E+34     -0.162309061514E+14     -0.111934747372E+14     -0.533711390022E+06      0.692878117978E+06      0.659090605124E-01      0.000000000000E+00
     2      0.168717600000E+09      0.397800000000E+34     -0.165644221075E+14     -0.107543202910E+14     -0.513932836424E+06      0.706315639016E+06      0.659090605124E-01      0.000000000000E+00
     2      0.169348320000E+09      0.397800000000E+34     -0.168854153298E+14     -0.103067848594E+14     -0.493854642801E+06      0.719153692797E+06      0.659090605124E-01      0.000000000000E+00
     2      0.169979040000E+09      0.397800000000E+34     -0.171936998565E+14     -0.985124729732E+13     -0.473495994166E+06      0.731387627779E+06      0.659090605124E-01      0.000000000000E+00
     2      0.170609760000E+09      0.397800000000E+34     -0.174891018171E+14     -0.938808929175E+13     -0.452876013418E+06      0.743013436074E+06      0.659090605124E-01      0.000000000000E+00
     2      0.171240480000E+09      0.397800000000E+34     -0.177714593901E+14     -0.891769495740E+13     -0.432013739401E+06      0.754027741002E+06      0.659090605124E-01      0.000000000000E+00
     2      0.171871200000E+09      0.397800000000E+34     -0.180406227463E+14     -0.844045044074E+13     -0.410928105958E+06      0.764427783945E+06      0.659090605124E-01      0.000000000000E+00
     2      0.172501920000E+09      0.397800000000E+34     -0.182964539794E+14     -0.795674353233E+13     -0.389637921979E+06      0.774211410588E+06      0.659090605124E-01      0.000000000000E+00
     2      0.173132640000E+09      0.397800000000E+34     -0.185388270246E+14     -0.746696328789E+13     -0.368161852454E+06      0.783377056601E+06      0.659090605124E-01      0.000000000000E+00
     2      0.173763360000E+09      0.397800000000E+34     -0.187676275643E+14     -0.697149965852E+13     -0.346518400538E+06      0.791923732831E+06      0.659090605124E-01      0.000000000000E+00
     2      0.174394080000E+09      0.397800000000E+34     -0.189827529240E+14     -0.647074313027E+13     -0.324725890620E+06      0.799851010068E+06      0.659090605124E-01      0.000000000000E+00
     2      0.175024800000E+09      0.397800000000E+34     -0.191841119563E+14     -0.596508437347E+13     -0.302802452399E+06      0.807159003440E+06      0.659090605124E-01      0.000000000000E+00
     2      0.175655520000E+09      0.397800000000E+34     -0.193716249165E+14     -0.545491390188E+13     -0.280766005957E+06      0.813848356502E+06      0.659090605124E-01      0.000000000000E+00
     2      0.176286240000E+09      0.397800000000E+34     -0.195452233274E+14     -0.494062174195E+13     -0.258634247815E+06      0.819920225076E+06      0.659090605124E-01      0.000000000000E+00
     2      0.176916960000E+09      0.397800000000E+34     -0.197048498367E+14     -0.442259711225E+13     -0.236424637967E+06      0.825376260891E+06      0.659090605124E-01      0.000000000000E+00
     2      0.177547680000E+09      0.397800000000E+34     -0.198504580657E+14     -0.390122811338E+13     -0.214154387865E+06      0.830218595076E+06      0.659090605124E-01      0.000000000000E+00
     2      0.178178400000E+09      0.397800000000E+34     -0.199820124508E+14     -0.337690142812E+13     -0.191840449345E+06      0.834449821567E+06      0.659090605124E-01      0.000000000000E+00
     2      0.178809120000E+09      0.397800000000E+34     -0.200994880780E+14     -0.285000203221E+13     -0.169499504470E+06      0.838072980460E+06      0.659090605124E-01      0.000000000000E+00
     2      0.179439840000E+09      0.397800000000E+34     -0.202028705115E+14     -0.232091291557E+13     -0.147147956270E+06      0.841091541361E+06      0.659090605124E-01      0.000000000000E+00
     2      0.180070560000E+09      0.397800000000E+34     -0.202921556162E+14     -0.179001481401E+13     -0.124801920351E+06      0.843509386778E+06      0.659090605124E-01      0.000000000000E+00
     2      0.180701280000E+09      0.397800000000E+34     -0.203673493752E+14     -0.125768595138E+13     -0.102477217347E+06      0.845330795594E+06      0.659090605124E-01      0.000000000000E+00
     2      0.181332000000E+09      0.397800000000E+34     -0.204284677025E+14     -0.724301792246E+12     -0.801893661909E+05      0.846560426652E+06      0.659090605124E-01      0.000000000000E+00
     2      0.181962720000E+09      0.397800000000E+34     -0.204755362522E+14     -0.190234804731E+12     -0.579535781795E+05      0.847203302491E+06      0.659090605124E-01      0.000000000000E+00
     2      0.182593440000E+09      0.397800000000E+34     -0.205085902231E+14      0.344145766291E+12     -0.357847517914E+05      0.847264793270E+06      0.659090605124E-01      0.000000000000E+00
     2      0.183224160000E+09      0.397800000000E+34     -0.205276741610E+14      0.878474115942E+12     -0.136974682406E+05      0.846750600895E+06      0.659090605124E-01      0.000000000000E+00
     2      0.183854880000E+09      0.397800000000E+34     -0.205328417579E+14      0.141238808611E+13      0.829401227219E+04      0.845666743395E+06      0.659090605124E-01      0.000000000000E+00
     2      0.184485600000E+09      0.397800000000E+34     -0.205241556489E+14      0.194552936240E+13      0.301757536374E+05      0.844019539549E+06      0.659090605124E-01      0.000000000000E+00
     2      0.185116320000E+09      0.397800000000E+34     -0.205016872076E+14      0.247754366142E+13      0.519341462774E+05      0.841815593811E+06      0.659090605124E-01      0.000000000000E+00
     2      0.185747040000E+09      0.397800000000E+34     -0.204655163397E+14      0.300808090864E+13      0.735559089801E+05      0.839061781533E+06      0.659090605124E-01      0.000000000000E+00
     2      0.186377760000E+09      0.397800000000E+34     -0.204157312755E+14      0.353679540695E+13      0.950280901561E+05      0.835765234507E+06      0.659090605124E-01      0.000000000000E+00
     2      0.187008480000E+09      0.397800000000E+34     -0.203524283624E+14      0.406334599617E+13      0.116338068552E+06      0.831933326858E+06      0.659090605124E-01      0.000000000000E+00
     2      0.187639200000E+09      0.397800000000E+34     -0.202757118558E+14      0.458739620369E+13      0.137473553448E+06      0.827573661279E+06      0.659090605124E-01      0.000000000000E+00
     2      0.188269920000E+09      0.397800000000E+34     -0.201856937113E+14      0.510861438652E+13      0.158422584373E+06      0.822694055630E+06      0.659090605124E-01      0.000000000000E+00
     2      0.188900640000E+09      0.397800000000E+34     -0.200824933760E+14      0.562667386495E+13      0.179173530370E+06      0.817302529916E+06      0.659090605124E-01      0.000000000000E+00
     2      0.189531360000E+09      0.397800000000E+34     -0.199662375812E+14      0.614125304799E+13      0.199715088825E+06      0.811407293643E+06      0.659090605124E-01      0.000000000000E+00
     2      0.190162080000E+09      0.397800000000E+34     -0.198370601353E+14      0.665203555101E+13      0.220036283917E+06      0.805016733559E+06      0.659090605124E-01      0.000000000000E+00
     2      0.190792800000E+09      0.397800000000E+34     -0.196951017180E+14      0.715871030556E+13      0.240126464688E+06      0.798139401797E+06      0.659090605124E-01      0.000000000000E+00
     2      0.191423520000E+09      0.397800000000E+34     -0.195405096761E+14      0.766097166196E+13      0.259975302781E+06      0.790784004402E+06      0.659090605124E-01      0.000000000000E+00
     2      0.192054240000E+09      0.397800000000E+34     -0.193734378198E+14      0.815851948450E+13      0.279572789858E+06      0.782959390264E+06      0.659090605124E-01      0.000000000000E+00
     2      0.192684960000E+09      0.397800000000E+34     -0.191940462217E+14      0.865105923994E+13      0.298909234742E+06      0.774674540451E+06      0.659090605124E-01      0.000000000000E+00
     2      0.193315680000E+09      0.397800000000E+34     -0.190025010173E+14      0.913830207919E+13      0.317975260281E+06      0.765938557930E+06      0.659090605124E-01      0.000000000000E+00
     2      0.193946400000E+09      0.397800000000E+34     -0.187989742074E+14      0.961996491261E+13      0.336761799996E+06      0.756760657698E+06      0.659090605124E-01      0.000000000000E+00
     2      0.194577120000E+09      0.397800000000E+34     -0.185836434623E+14      0.100957704792E+14      0.355260094491E+06      0.747150157296E+06      0.659090605124E-01      0.000000000000E+00
     2      0.195207840000E+09      0.397800000000E+34     -0.183566919293E+14      0.105654474098E+14      0.373461687690E+06      0.737116467719E+06      0.659090605124E-01      0.000000000000E+00
     2      0.195838560000E+09      0.397800000000E+34     -0.181183080418E+14      0.110287302846E+14      0.391358422895E+06      0.726669084712E+06      0.659090605124E-01      0.000000000000E+00
     2      0.196469280000E+09      0.397800000000E+34     -0.178686853310E+14      0.114853596855E+14      0.408942438696E+06      0.715817580441E+06      0.659090605124E-01      0.000000000000E+00
     2      0.197100000000E+09      0.397800000000E+34     -0.176080222402E+14      0.119350822425E+14      0.426206164752E+06      0.704571595549E+06      0.659090605124E-01      0.000000000000E+00
     2      0.197730720000E+09      0.397800000000E+34     -0.173365219425E+14      0.123776506765E+14      0.443142317462E+06      0.692940831568E+06      0.659090605124E-01      0.000000000000E+00
     2      0.198361440000E+09      0.397800000000E+34     -0.170543921597E+14      0.128128238357E+14      0.459743895539E+06      0.680935043704E+06      0.659090605124E-01      0.000000000000E+00
     2      0.198992160000E+09      0.397800000000E+34     -0.167618449858E+14      0.132403667290E+14      0.476004175512E+06      0.668564033964E+06      0.659090605124E-01      0.000000000000E+00
     2      0.199622880000E+09      0.397800000000E+34     -0.164590967122E+14      0.136600505540E+14      0.491916707170E+06      0.655837644637E+06      0.659090605124E-01      0.000000000000E+00
     2      0.200253600000E+09      0.397800000000E+34     -0.161463676558E+14      0.140716527220E+14      0.507475308955E+06      0.642765752109E+06      0.659090605124E-01      0.000000000000E+00
     2      0.200884320000E+09      0.397800000000E+34     -0.158238819908E+14      0.144749568777E+14      0.522674063332E+06      0.629358261004E+06      0.659090605124E-01      0.000000000000E+00
     2      0.201515040000E+09      0.397800000000E+34     -0.154918675823E+14      0.148697529171E+14      0.537507312137E+06      0.615625098644E+06      0.659090605124E-01      0.000000000000E+00
     2      0.202145760000E+09      0.397800000000E+34     -0.151505558240E+14      0.152558370003E+14      0.551969651927E+06      0.601576209824E+06      0.659090605124E-01      0.000000000000E+00
     2      0.202776480000E+09      0.397800000000E+34     -0.148001814780E+14      0.156330115619E+14      0.566055929334E+06      0.587221551876E+06      0.659090605124E-01      0.000000000000E+00
     2      0.203407200000E+09      0.397800000000E+34     -0.144409825178E+14      0.160010853184E+14      0.579761236442E+06      0.572571090037E+06      0.659090605124E-01      0.000000000000E+00
     2      0.204037920000E+09      0.397800000000E+34     -0.140731999744E+14      0.163598732722E+14      0.593080906193E+06      0.557634793082E+06      0.659090605124E-01      0.000000000000E+00
     2      0.204668640000E+09      0.397800000000E+34     -0.136970777847E+14      0.167091967131E+14      0.606010507832E+06      0.542422629240E+06      0.659090605124E-01      0.000000000000E+00
     2      0.205299360000E+09      0.397800000000E+34     -0.133128626437E+14      0.170488832178E+14      0.618545842407E+06      0.526944562362E+06      0.659090605124E-01      0.000000000000E+00
