 # Tag              Time [sec]                Mass [g]             posx [code]             posy [code]             velx [code]             vely [code]             accx [code]             accy [code]
     1      0.286977600000E+08      0.198900000000E+34      0.980951160022E+13      0.282658086556E+14      0.187616523641E+07     -0.651114038507E+06      0.131818121025E+00      0.000000000000E+00
     1      0.293284800000E+08      0.198900000000E+34      0.109839058943E+14      0.278304916930E+14      0.184727073154E+07     -0.729065381703E+06      0.131818121025E+00      0.000000000000E+00
     1      0.299592000000E+08      0.198900000000E+34      0.121390521748E+14      0.273464050407E+14      0.181513910022E+07     -0.805739122906E+06      0.131818121025E+00      0.000000000000E+00
     1      0.305899200000E+08      0.198900000000E+34      0.132729261827E+14      0.268143970040E+14      0.177982664939E+07     -0.881000900327E+06      0.131818121025E+00      0.000000000000E+00
     1      0.312206400000E+08      0.198900000000E+34      0.143835409359E+14      0.262353998649E+14      0.174139526000E+07     -0.954718826482E+06      0.131818121025E+00      0.000000000000E+00
     1      0.318513600000E+08      0.198900000000E+34      0.154689502117E+14      0.256104282484E+14      0.169991227856E+07     -0.102676371930E+07      0.131818121025E+00      0.000000000000E+00
     1      0.324820800000E+08      0.198900000000E+34      0.165272519570E+14      0.249405773443E+14      0.165545039916E+07     -0.109700932852E+07      0.131818121025E+00      0.000000000000E+00
     1      0.331128000000E+08      0.198900000000E+34      0.175565916214E+14      0.242270209882E+14      0.160808753606E+07     -0.116533255690E+07      0.131818121025E+00      0.000000000000E+00
     1      0.337435200000E+08      0.198900000000E+34      0.185551654072E+14      0.234710096042E+14      0.155790668714E+07     -0.123161367594E+07      0.131818121025E+00      0.000000000000E+00
     1      0.343742400000E+08      0.198900000000E+34      0.195212234304E+14      0.226738680142E+14      0.150499578849E+07     -0.129573653573E+07      0.131818121025E+00      0.000000000000E+00
     1      0.350049600000E+08      0.198900000000E+34      0.204530727870E+14      0.218369931157E+14      0.144944756029E+07     -0.135758876843E+07      0.131818121025E+00      0.000000000000E+00
     1      0.356356800000E+08      0.198900000000E+34      0.213490805197E+14      0.209618514343E+14      0.139135934432E+07     -0.141706198520E+07      0.131818121025E+00      0.000000000000E+00
     1      0.362664000000E+08      0.198900000000E+34      0.222076764794E+14      0.200499765539E+14      0.133083293340E+07     -0.147405196619E+07      0.131818121025E+00      0.000000000000E+00
     1      0.368971200000E+08      0.198900000000E+34      0.230273560769E+14      0.191029664286E+14      0.126797439301E+07     -0.152845884308E+07      0.131818121025E+00      0.000000000000E+00
     1      0.375278400000E+08      0.198900000000E+34      0.238066829193E+14      0.181224805832E+14      0.120289387541E+07     -0.158018727419E+07      0.131818121025E+00      0.000000000000E+00
     1      0.381585600000E+08      0.198900000000E+34      0.245442913273E+14      0.171102372049E+14      0.113570542660E+07     -0.162914661145E+07      0.131818121025E+00      0.000000000000E+00
     1      0.387892800000E+08      0.198900000000E+34      0.252388887280E+14      0.160680101319E+14      0.106652678651E+07     -0.167525105935E+07      0.131818121025E+00      0.000000000000E+00
     1      0.394200000000E+08      0.198900000000E+34      0.258892579207E+14      0.149976257458E+14      0.995479182640E+06     -0.171841982522E+07      0.131818121025E+00      0.000000000000E+00
     1      0.400507200000E+08      0.198900000000E+34      0.264942592092E+14      0.139009597701E+14      0.922687117616E+06     -0.175857726082E+07      0.131818121025E+00      0.000000000000E+00
     1      0.406814400000E+08      0.198900000000E+34      0.270528323992E+14      0.127799339842E+14      0.848278151046E+06     -0.179565299494E+07      0.131818121025E+00      0.000000000000E+00
     1      0.413121600000E+08      0.198900000000E+34      0.275639986565E+14      0.116365128548E+14      0.772382675964E+06     -0.182958205667E+07      0.131818121025E+00      0.000000000000E+00
     1      0.419428800000E+08      0.198900000000E+34      0.280268622217E+14      0.104727000942E+14      0.695133690335E+06     -0.186030498929E+07      0.131818121025E+00      0.000000000000E+00
     1      0.425736000000E+08      0.198900000000E+34      0.284406119805E+14      0.929053514846E+13      0.616666563996E+06     -0.188776795445E+07      0.131818121025E+00      0.000000000000E+00
     1      0.432043200000E+08      0.198900000000E+34      0.288045228846E+14      0.809208962368E+13      0.537118801432E+06     -0.191192282650E+07      0.131818121025E+00      0.000000000000E+00
     1      0.438350400000E+08      0.198900000000E+34      0.291179572227E+14      0.687946365586E+13      0.456629800820E+06     -0.193272727684E+07      0.131818121025E+00      0.000000000000E+00
     1      0.444657600000E+08      0.198900000000E+34      0.293803657377E+14      0.565478223053E+13      0.375340609742E+06     -0.195014484810E+07      0.131818121025E+00      0.000000000000E+00
     1      0.450964800000E+08      0.198900000000E+34      0.295912885892E+14      0.442019145903E+13      0.293393678026E+06     -0.196414501801E+07      0.131818121025E+00      0.000000000000E+00
     1      0.457272000000E+08      0.198900000000E+34      0.297503561595E+14      0.317785481766E+13      0.210932608109E+06     -0.197470325292E+07      0.131818121025E+00      0.000000000000E+00
     1      0.463579200000E+08      0.198900000000E+34      0.298572897013E+14      0.192994935644E+13      0.128101903398E+06     -0.198180105075E+07      0.131818121025E+00      0.000000000000E+00
     1      0.469886400000E+08      0.198900000000E+34      0.299119018260E+14      0.678661884127E+12      0.450467150422E+05     -0.198542597342E+07      0.131818121025E+00      0.000000000000E+00
     1      0.476193600000E+08      0.198900000000E+34      0.299140968322E+14     -0.573814863964E+12     -0.380874124293E+05     -0.198557166870E+07      0.131818121025E+00      0.000000000000E+00
     1      0.482500800000E+08      0.198900000000E+34      0.298638708735E+14     -0.182528606844E+13     -0.121154796155E+06     -0.198223788126E+07      0.131818121025E+00      0.000000000000E+00
     1      0.488808000000E+08      0.198900000000E+34      0.297613119649E+14     -0.307355867202E+13     -0.204009870234E+06     -0.197543045318E+07      0.131818121025E+00      0.000000000000E+00
     1      0.495115200000E+08      0.198900000000E+34      0.296065998291E+14     -0.431644522258E+13     -0.286507440814E+06     -0.196516131368E+07      0.131818121025E+00      0.000000000000E+00
     1      0.501422400000E+08      0.198900000000E+34      0.294000055809E+14     -0.555176770643E+13     -0.368502940524E+06     -0.195144845823E+07      0.131818121025E+00      0.000000000000E+00
     1      0.507729600000E+08      0.198900000000E+34      0.291418912526E+14     -0.677736136504E+13     -0.449852681817E+06     -0.193431591701E+07      0.131818121025E+00      0.000000000000E+00
     1      0.514036800000E+08      0.198900000000E+34      0.288327091596E+14     -0.799107848849E+13     -0.530414108758E+06     -0.191379371281E+07      0.131818121025E+00      0.000000000000E+00
     1      0.520344000000E+08      0.198900000000E+34      0.284730011074E+14     -0.919079217911E+13     -0.610046046845E+06     -0.188991780838E+07      0.131818121025E+00      0.000000000000E+00
     1      0.526651200000E+08      0.198900000000E+34      0.280633974424E+14     -0.103744000786E+14     -0.688608950395E+06     -0.186273004348E+07      0.131818121025E+00      0.000000000000E+00
     1      0.532958400000E+08      0.198900000000E+34      0.276046159472E+14     -0.115398280523E+14     -0.765965147084E+06     -0.183227806148E+07      0.131818121025E+00      0.000000000000E+00
     1      0.539265600000E+08      0.198900000000E+34      0.270974605830E+14     -0.126850338235E+14     -0.841979079199E+06     -0.179861522593E+07      0.131818121025E+00      0.000000000000E+00
