 #                    time                    posx                    posy                    velx                    vely                  anal_y                   err_y
      0.75000000000000E+00    0.21575185928639E+02    0.36282117740785E+01    0.28766914571518E+02    0.11626156987713E+01    0.36282117740785E+01    0.12239892197661E-15
      0.76000000000000E+00    0.21862855074354E+02    0.36393479310662E+01    0.28766914571518E+02    0.10646156987713E+01    0.36393479310662E+01    0.12202438960541E-15
      0.77000000000000E+00    0.22150524220069E+02    0.36495040880539E+01    0.28766914571518E+02    0.96661569877133E+00    0.36495040880539E+01    0.24336961906891E-15
      0.78000000000000E+00    0.22438193365784E+02    0.36586802450416E+01    0.28766914571518E+02    0.86861569877133E+00    0.36586802450416E+01    0.12137961781490E-15
      0.79000000000000E+00    0.22725862511499E+02    0.36668764020294E+01    0.28766914571518E+02    0.77061569877133E+00    0.36668764020294E+01    0.00000000000000E+00
      0.80000000000000E+00    0.23013531657215E+02    0.36740925590171E+01    0.28766914571518E+02    0.67261569877133E+00    0.36740925590171E+01    0.00000000000000E+00
      0.81000000000000E+00    0.23301200802930E+02    0.36803287160048E+01    0.28766914571518E+02    0.57461569877133E+00    0.36803287160048E+01    0.00000000000000E+00
      0.82000000000000E+00    0.23588869948645E+02    0.36855848729925E+01    0.28766914571518E+02    0.47661569877133E+00    0.36855848729925E+01    0.00000000000000E+00
      0.83000000000000E+00    0.23876539094360E+02    0.36898610299802E+01    0.28766914571518E+02    0.37861569877133E+00    0.36898610299802E+01    0.12035391204217E-15
      0.84000000000000E+00    0.24164208240075E+02    0.36931571869679E+01    0.28766914571518E+02    0.28061569877133E+00    0.36931571869679E+01    0.12024649571297E-15
      0.85000000000000E+00    0.24451877385791E+02    0.36954733439556E+01    0.28766914571518E+02    0.18261569877133E+00    0.36954733439556E+01    0.24034226120257E-15
      0.86000000000000E+00    0.24739546531506E+02    0.36968095009433E+01    0.28766914571518E+02    0.84615698771335E-01    0.36968095009433E+01    0.24025539305541E-15
      0.87000000000000E+00    0.25027215677221E+02    0.36971656579311E+01    0.28766914571518E+02   -0.13384301228665E-01    0.36971656579311E+01    0.24023224866725E-15
      0.88000000000000E+00    0.25314884822936E+02    0.36965418149188E+01    0.28766914571518E+02   -0.11138430122867E+00    0.36965418149188E+01    0.36040918681707E-15
